VehicleID,TimeStamp,Lattitude,Longitude,VehicleBearing,Speed,RoadId,DirOfTravel
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829389,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829383,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829351,41.749569,-88.063268,114,13,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829352,41.749562,-88.063232,104,13,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829353,41.749595,-88.063203,88,9,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829388,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829354,41.749591,-88.063196,90,7,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829356,41.749611,-88.063149,108,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829357,41.749621,-88.063145,113,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829358,41.749613,-88.063148,113,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829381,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829369,41.749635,-88.063175,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829387,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829359,41.749614,-88.06316,117,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829375,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829360,41.749623,-88.063162,119,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829372,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829361,41.749636,-88.063164,119,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829386,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829362,41.749629,-88.063181,121,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829371,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829376,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829363,41.749634,-88.063187,121,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829374,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829385,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829395,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829380,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829364,41.749638,-88.063189,123,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829370,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829390,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829394,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829378,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829379,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829392,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829365,41.749637,-88.063184,123,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829396,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829384,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829442,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829412,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829328,41.749766,-88.065414,90,56,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829339,41.749781,-88.064063,89,40,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829457,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829427,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829525,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829539,41.749629,-88.063116,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829551,41.749621,-88.063115,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829567,41.749607,-88.063143,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829569,41.749606,-88.063145,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829570,41.749603,-88.063148,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829568,41.749606,-88.063145,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829572,41.749604,-88.06315,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829573,41.749606,-88.063149,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829565,41.749608,-88.06314,128,0,428043451,428043451
18767504,1514773797,41.75009,-88.0603,268,63,1335864827,-1335864827
66e770ad1514789690,1514790406,41.74974,-88.06803,88,72.4203,4355192737,4355192737
66e770ad1514789690,1514790417,41.74976,-88.06521,89,72.4203,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829472,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829487,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829517,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829502,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829541,41.74963,-88.063109,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829557,41.749607,-88.063131,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829554,41.749612,-88.063126,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829545,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829540,41.749629,-88.063112,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829589,41.749615,-88.063152,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829558,41.749608,-88.063129,126,1,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829552,41.749616,-88.06312,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829559,41.74961,-88.063127,126,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829544,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829553,41.749617,-88.063118,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829543,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829555,41.749607,-88.063131,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829560,41.749609,-88.063128,128,1,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829561,41.749612,-88.063127,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829582,41.74961,-88.063154,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829563,41.749611,-88.063133,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829546,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829564,41.74961,-88.063137,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829581,41.749609,-88.063152,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829566,41.749609,-88.063141,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829542,41.749629,-88.063108,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829549,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829571,41.749603,-88.063149,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829548,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829556,41.749606,-88.063132,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829574,41.749608,-88.063148,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829575,41.749608,-88.063149,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829550,41.749625,-88.06311,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829576,41.749608,-88.06315,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829461,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829329,41.749764,-88.06526,90,50,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829320,41.749742,-88.067213,90,80,4355192737,4355192737
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829327,41.749778,-88.065581,90,61,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829458,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829463,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829484,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829459,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829483,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829326,41.74978,-88.065774,90,61,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829482,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829325,41.74978,-88.065982,90,71,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829479,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829321,41.749745,-88.066952,90,78,4355192737,4355192737
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829477,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829476,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829475,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829474,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829471,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829324,41.749774,-88.066209,89,74,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829470,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829322,41.74976,-88.066699,89,78,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829469,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829466,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829323,41.749764,-88.066447,89,76,1335864835,1335864835
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829350,41.749586,-88.063298,127,15,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829316,41.749743,-88.068282,89,82,4355192737,4355192737
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829349,41.749629,-88.06332,145,17,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829348,41.749656,-88.063354,149,17,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829347,41.749684,-88.063381,146,17,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829346,41.749718,-88.063409,143,17,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829468,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829345,41.749753,-88.063438,131,19,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829317,41.749749,-88.068009,89,82,4355192737,4355192737
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829318,41.749746,-88.067739,90,81,4355192737,4355192737
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829338,41.749778,-88.064201,89,38,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829337,41.749775,-88.064331,89,38,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829336,41.749778,-88.064455,89,35,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829335,41.749779,-88.064569,89,32,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829334,41.749779,-88.064672,89,32,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829333,41.749775,-88.064781,88,33,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829332,41.749768,-88.064885,89,36,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829331,41.749761,-88.064997,89,36,1335864831,1335864831
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829319,41.749747,-88.067471,89,81,4355192737,4355192737
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829460,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829330,41.749763,-88.065122,89,45,1335864831,1335864831
5d10714f17f70310a2e269cfc027dd1a,1514828448,41.7500845,-88.0641561,175,0,5781502783,-5781502783
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829440,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829436,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829456,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829424,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829455,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829454,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829437,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829426,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829429,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829438,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829453,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829443,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829452,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829428,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829444,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829434,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829425,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829451,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829447,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829446,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829450,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829439,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829422,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829433,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829449,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829430,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829435,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829445,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829448,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829423,41.749628,-88.063173,125,0,428043451,428043451
5d10714f17f70310a2e269cfc027dd1a,1514828452,41.7500801,-88.0641558,180,0,5781502783,-5781502783
5d10714f17f70310a2e269cfc027dd1a,1514828438,41.7507718,-88.0644015,167,76,5326884951,-5326884951
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829416,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829415,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829399,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829414,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829413,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829401,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829408,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829409,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829407,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829400,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829405,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829410,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829404,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829411,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829403,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829398,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829420,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829419,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829418,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829406,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829402,41.749628,-88.063173,125,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829417,41.749628,-88.063173,125,0,428043451,428043451
5d10714f17f70310a2e269cfc027dd1a,1514828535,41.747927,-88.0630535,164,70,428519089,-428519089
5d10714f17f70310a2e269cfc027dd1a,1514828534,41.7481023,-88.0631193,161,67,428519089,-428519089
5d10714f17f70310a2e269cfc027dd1a,1514828524,41.7495508,-88.063871,157,45,8461244180,-8461244180
5d10714f17f70310a2e269cfc027dd1a,1514828525,41.7494316,-88.0638051,156,47,8461244180,-8461244180
5d10714f17f70310a2e269cfc027dd1a,1514828533,41.7482721,-88.0631903,161,67,428519089,-428519089
5d10714f17f70310a2e269cfc027dd1a,1514828523,41.7496613,-88.063931,158,42,8461244180,-8461244180
5d10714f17f70310a2e269cfc027dd1a,1514828532,41.748435,-88.063265,160,65,428519089,-428519089
5d10714f17f70310a2e269cfc027dd1a,1514828531,41.7485928,-88.0633436,158,63,428519089,-428519089
5d10714f17f70310a2e269cfc027dd1a,1514828521,41.7498628,-88.0640348,158,31,427809022,-427809022
5d10714f17f70310a2e269cfc027dd1a,1514828526,41.7493063,-88.0637346,156,51,8461244179,-8461244179
5d10714f17f70310a2e269cfc027dd1a,1514828518,41.7500876,-88.0641396,161,18,5781502783,-5781502783
5d10714f17f70310a2e269cfc027dd1a,1514828527,41.7491746,-88.0636608,156,55,8461244179,-8461244179
5d10714f17f70310a2e269cfc027dd1a,1514828530,41.7487455,-88.063424,157,61,5781502792,-5781502792
5d10714f17f70310a2e269cfc027dd1a,1514828519,41.750026,-88.0641128,160,22,5781502783,-5781502783
5d10714f17f70310a2e269cfc027dd1a,1514828528,41.7490365,-88.0635835,156,56,5781502793,-5781502793
5d10714f17f70310a2e269cfc027dd1a,1514828522,41.7497661,-88.0639855,158,37,8461244180,-8461244180
5d10714f17f70310a2e269cfc027dd1a,1514828529,41.748893,-88.0635043,157,59,5781502792,-5781502792
5d10714f17f70310a2e269cfc027dd1a,1514828520,41.7499506,-88.064078,160,28,5781502783,-5781502783
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829547,41.749629,-88.063106,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829577,41.749608,-88.063151,128,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829532,41.749626,-88.063139,127,0,428043451,428043451
D9C9092D-CC33-4C58-80CE-B01D75F6E072,1514829562,41.749614,-88.063127,128,0,428043451,428043451
18070309,1514826744,41.75009111,-88.06029333,268,73,1335864827,-1335864827
5d10714f17f70310a2e269cfc027dd1a,1514828490,41.7502295,-88.0641778,180,0,5781502783,-5781502783
5d10714f17f70310a2e269cfc027dd1a,1514828488,41.7502316,-88.0641761,180,0,5781502783,-5781502783
